2022-09-20,16,2.25,11.8
2022-09-20,17,1.91,10.7
2022-09-20,18,0.98,10.6
2022-09-20,19,0.89,9.4
2022-09-20,20,0.99,6.8
2022-09-20,21,0.98,5.7
2022-09-20,22,1.34,5.5
2022-09-20,23,2.18,4.3
2022-09-21,00,1.35,3.8
2022-09-21,01,0.81,3.8
2022-09-21,02,0.87,3.3
2022-09-21,03,0.8,3
2022-09-21,04,1.5,3.2
2022-09-21,05,1.16,3.9
2022-09-21,06,0.71,4.8
2022-09-21,07,0.85,4.8
2022-09-21,08,1.34,5.2
2022-09-21,09,1.28,7.5
2022-09-21,10,0.66,10.9
2022-09-21,11,0.6,12.4
2022-09-21,12,0.68,13.2
2022-09-21,13,1.47,14.4
2022-09-21,14,1.61,14.7
2022-09-21,15,1.62,14.9
2022-09-21,16,1.77,14.8
2022-09-21,17,1.7,15.5
2022-09-21,18,1.02,14.2
2022-09-21,19,0.57,11.2
2022-09-21,20,0.67,9.5
2022-09-21,21,0.56,8.2
2022-09-21,22,0.59,7.2
2022-09-21,23,0.7,6.4
2022-09-22,00,0.75,5.6
2022-09-22,01,1.51,5.4
2022-09-22,02,2.37,4.6
2022-09-22,03,1.69,4.2
2022-09-22,04,0.63,4.3
2022-09-22,05,0.65,3.9
2022-09-22,06,0.7,4.1
2022-09-22,07,0.69,4.2
2022-09-22,08,0.65,5.6
2022-09-22,09,0.78,8.2
2022-09-22,10,1.68,11.3
2022-09-22,11,0.69,13.1
2022-09-22,12,0.92,13.8
2022-09-22,13,1.5,15.3
2022-09-22,14,1.72,15.3
2022-09-22,15,2.23,15.6
2022-09-22,16,1.84,16.3
2022-09-22,17,1.32,15.9
2022-09-22,18,0.8,14.9
2022-09-22,19,0.72,12.7
2022-09-22,20,1.77,10.4
2022-09-22,21,1.05,10.7
2022-09-22,22,0.92,11.3
2022-09-22,23,1.8,11.2
2022-09-23,00,0.95,11.3
2022-09-23,01,0.64,11.3
2022-09-23,02,1.45,11.3
2022-09-23,03,0.43,11.2
2022-09-23,04,0.37,10.8
2022-09-23,05,0.53,10.8
2022-09-23,06,0.47,9.8
2022-09-23,07,0.54,9.7
2022-09-23,08,1.01,10.9
2022-09-23,09,1.76,11.8
2022-09-23,10,1.01,12.3
2022-09-23,11,1.8,13.4
2022-09-23,12,1.64,14.1
2022-09-23,13,1.63,15.4
2022-09-23,14,1.51,16.2
2022-09-23,15,1.5,16.8
2022-09-23,16,1.48,16.2
2022-09-23,17,1.55,15.4
2022-09-23,18,1.72,14.4
2022-09-23,19,0.92,12.8
2022-09-23,20,0.8,11.7
2022-09-23,21,0.58,11
2022-09-23,22,0.61,10.7
2022-09-23,23,1.37,10.4
